,phrase,label,sentiment,subjectivity,language,count
iX,iX,ORG,0.0625,0.08812500000000001,fr,2
L’Express,L’Express,ORG,0.13611111111111113,0.0875,fr,2
Sénat américain,Sénat américain,ORG,-0.03000000000000001,0.059,fr,2
Relations,Relations,ORG,0.2005,0.05,fr,2
Conseil de sécurité des Nations unies,Conseil de sécurité des Nations unies,ORG,0.06328282828282829,0.059090909090909104,fr,2
MINISTÈRE AMÉRICAIN,MINISTÈRE AMÉRICAIN,ORG,0.044791666666666674,0.153125,fr,2
Toluna,Toluna,ORG,-0.02,0.08333333333333333,fr,2
Naval Group,Naval Group,ORG,-0.1375,0.1125,fr,2
lAutorité,lAutorité,ORG,0.17714285714285716,0.09285714285714286,fr,2
ministère de la Justice américain,ministère de la Justice américain,ORG,0.1520138888888889,0.18888888888888888,fr,2
The Chronology of Water,The Chronology of Water,ORG,0.2566666666666667,0.09583333333333334,fr,2
Justice,Justice,ORG,0.17172727272727273,0.1,fr,2
El Mundo,El Mundo,ORG,-0.19285714285714287,0.1357142857142857,fr,2
Harris Interactive,Harris Interactive,ORG,-0.02,0.08333333333333333,fr,2
Maduro,Maduro,ORG,0.26357142857142857,0.25,fr,2
Paris Première,Paris Première,ORG,0.5,0.1,fr,2
Némésis,Némésis,ORG,0.10545454545454547,0.07954545454545454,fr,2
G7,G7,ORG,-0.029999999999999995,0.10357142857142858,fr,2
CR,CR,ORG,0.2791666666666667,0.175,fr,2
"Rassemblement national de ""Jeanne d'Arc","Rassemblement national de ""Jeanne d'Arc",ORG,-0.035555555555555556,0.027777777777777776,fr,2
Front national,Front national,ORG,-0.03999999999999999,0.03333333333333333,fr,2
BFM TV,BFM TV,ORG,0.08285714285714287,0.04285714285714286,fr,2
Premier ministre canadien,Premier ministre canadien,ORG,0.17555555555555558,0.03888888888888889,fr,2
Fer de France,Fer de France,ORG,0.037500000000000006,0.0125,fr,2
Républicains ,Républicains ,ORG,-0.018571428571428572,0.014285714285714287,fr,2
Chambre des representants,Chambre des representants,ORG,0.13541666666666669,0.09166666666666667,fr,2
Coldplay,Coldplay,ORG,0.1325,0.10583333333333335,fr,2
Légion d'honneur,Légion d'honneur,ORG,-0.4,0.275,fr,2
SOS Racisme,SOS Racisme,ORG,0.04464285714285715,0.07142857142857142,fr,2
BAROMÈTRE EXCLUSIF,BAROMÈTRE EXCLUSIF,ORG,0.006888888888888885,0.07777777777777778,fr,2
PSG,PSG,ORG,-0.020833333333333332,0.07083333333333333,fr,2
Princess Bride,Princess Bride,ORG,0.21799999999999997,0.22999999999999998,fr,2
ministre de la Transition écologique,ministre de la Transition écologique,ORG,0.051666666666666666,0.15416666666666667,fr,2
Kyiv,Kyiv,ORG,0.13017857142857142,0.075,fr,2
lInter Miami,lInter Miami,ORG,0.11947916666666666,0.125,fr,2
Parti,Parti,ORG,0.048958333333333326,0.05833333333333334,fr,2
Démocrates ,Démocrates ,ORG,0.074375,0.030000000000000006,fr,2
Kremlin,Kremlin,ORG,0.07049107142857143,0.09285714285714287,fr,2
Renaissance,Renaissance,ORG,0.0,0.0,fr,2
Paramount,Paramount,ORG,0.19,0.15,fr,2
"AP
Trois personnes","AP
Trois personnes",ORG,-0.04712499999999999,0.053125000000000006,fr,2
El País,El País,ORG,0.14520833333333333,0.09375,fr,2
Assemblee,Assemblee,ORG,0.12666666666666668,0.08750000000000001,fr,2
Parti socialiste ouvrier espagnol,Parti socialiste ouvrier espagnol,ORG,0.035,0.0625,fr,2
Conseil national de sécurité et de défense,Conseil national de sécurité et de défense,ORG,0.06888888888888889,0.04444444444444444,fr,2
Institut Nobel,Institut Nobel,ORG,0.09,0.075,fr,2
terror,terror,ORG,0.13125,0.09375,fr,2
FFF,FFF,ORG,0.2933333333333333,0.10416666666666667,fr,2
LFP,LFP,ORG,-0.10749999999999998,0.225,fr,2
Meta,Meta,ORG,-0.03222222222222223,0.10833333333333334,fr,2
Etat de New York,Etat de New York,ORG,-0.032857142857142856,0.049999999999999996,fr,2
Suivez,Suivez,ORG,0.10979166666666668,0.021875,fr,2
Etat palestinien,Etat palestinien,ORG,0.17333333333333334,0.016666666666666666,fr,2
FIFA,FIFA,ORG,0.09875,0.09999999999999999,fr,2
KO,KO,ORG,0.064,0.17,fr,2
Live Nation,Live Nation,ORG,0.041666666666666664,0.19999999999999998,fr,2
Ovale de la Maison Blanche,Ovale de la Maison Blanche,ORG,0.061875,0.03125,fr,2
VUCCI,VUCCI,ORG,0.04,0.0,fr,2
Ipsos,Ipsos,ORG,0.12299999999999998,0.12999999999999998,fr,2
Bourse de Tokyo,Bourse de Tokyo,ORG,0.07208333333333335,0.041666666666666664,fr,2
Reuters,Reuters,ORG,0.12299999999999998,0.12999999999999998,fr,2
Commission européenne,Commission européenne,ORG,0.03900000000000001,0.016666666666666666,fr,2
