keyword,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
'Peter Mandelson',0.344662596494711,0.5553327731793325,0.08792352063547786,0.5920181623742904,14.0
'Philippe Aghion',-0.6103534677246842,0.5747102875541836,-0.3068009965069448,0.2839860853166575,3.0
'Pierre Farandou',0.3333333333333333,1.0,0.13333333333333333,1.0,1.0
'Poutine',0.046804289895946226,0.7667664210999998,0.08418425629010212,0.42795396618238785,6.0
'Premier ministre',1.2182046268462043,1.5129466395035138,0.28844900209299396,1.4746848346621348,18.0
'Prince Charles',-0.9027216125104364,1.0,-1.0823835517496818,1.0,1.0
'Quentin Deranque',-0.22807076700901666,0.982050024130064,0.14687448498342484,1.019112962478766,164.0
'Rachida Dati',0.1807610290823488,0.8995875732941061,-0.6334157108081715,0.4891341512047383,11.0
'Raphaël Arnault',-0.2625529543147661,0.8508640042710622,-0.07515388668935585,0.6428233904405842,38.0
'Renee Good',-0.5845156049992342,0.8768940938671321,-0.21503838208959192,0.5413353375899664,51.0
'Renee Nicole Good',-0.4490226472335094,0.882764692145048,-0.05487835040424509,0.8632267486477107,19.0
'Ro Khanna',-0.4385388237973743,1.0,0.04901413833499602,1.0,1.0
'Rob Reiner',0.4991791209923027,0.39837283736902,1.256360888384271,3.089240442119876,4.0
'Rosa Parks',1.1882100230415966,1.0,-0.04892740263740169,1.0,1.0
'Sanae Takaichi',0.24637903772048533,1.0,-0.35320812424248865,1.0,1.0
'Sebastien Lecornu',0.7687904489012364,1.0,0.4183197106602051,1.0,1.0
'Sophia Chikirou',-2.7468827254312056,1.0,0.7249303881823485,1.0,1.0
'Sébastien Lecornu',0.5139582294103355,0.9183305991307408,-0.019167792247800488,0.6168007890746082,45.0
'Thomas Massie',0.5775620545992011,0.8145452419087258,0.7364371798681844,0.0,2.0
'Thomas Müller',0.6426953612676434,0.4549312403156386,-0.6397498519700904,0.54912142372335,2.0
'Tim Cook',-1.5250381584359345,1.0,1.1939726077267678,1.0,1.0
'Tim Walz',-1.4177641963701642,0.9740966034532831,0.3097437192062203,0.6057022426442061,7.0
'Todd Blanche',-0.1264911277124659,0.9290833114587381,0.2582888728673439,0.7054339674838302,9.0
'Tom Homan',-0.20021067611894247,0.4045075233268757,-0.5177615761984861,0.5300801474720481,6.0
'Tony Bennett',3.5543416010473776,1.0,0.8057863559258963,1.0,1.0
'Ursula von der Leyen',-0.34420724304553346,0.3838213064530361,-0.5634202703774693,0.0729165540881221,2.0
'Viktor Orbán',1.347105250528874,1.0,0.17754657411818311,1.0,1.0
'Vladimir Poutine',-0.07326248096495595,1.3976859370771069,-0.1544180543807588,0.6834450322190423,6.0
'Volodymyr Zelensky',-0.017614936173815807,0.9262823678721913,-0.17430057086238102,0.47846611886170315,22.0
'Woody Allen',0.3002096997960138,0.856406093743839,-0.14383959504599794,0.6677528580538903,14.0
'Yaël Braun-Pivet',-0.7399658739771448,0.8359604000328851,-0.46658375026945975,0.7284759001170402,2.0
'Yves Bournazel',-0.69015597680296,1.0,-1.037264880938597,1.0,1.0
'laffaire Epstein',0.07502112331047171,0.025034874837677763,0.6177356063292472,1.3521264647631428,2.0
'nan Si',0.023821484029810252,0.0276258389856152,0.447608778156452,0.45714058153079723,2.0
'nan nan',0.18982929098588758,0.9730479522713575,-0.06203814464848671,0.5802706295925364,90.0
'prince Andrew',0.3341021876197694,0.8219239558041602,-0.13307769355442342,0.16723636191392466,2.0
'président de la République',-0.13094241260594794,1.216206630636275,-0.0493933880062169,0.6096642012021132,8.0
'reine Mathilde',-0.2386543060003193,1.0630132739769376,-0.3174030656339991,0.6823598254347453,6.0
'Édouard Philippe',0.05214639024971972,1.0,-0.4955976189778138,1.0,1.0
'Élisabeth Borne',-0.6236297831944315,1.0,-0.5155776149447167,1.0,1.0
